"Group","Year","estimate","conf.low","conf.high","n_stocks","fraction","Abundance_Index","Upper_Bound","Lower_Bound"
"elasmobranch",1950,0.324939166370211,0.128830075112882,0.50775181489753,29,0.038107752956636,1.62535575865696,1.95138498415237,1.33591657455226
"elasmobranch",1951,0.325081754938173,0.148304389066373,0.499553637302571,30,0.0394218134034166,1.62558753233076,1.93545258106595,1.36218760825338
"elasmobranch",1952,0.317706474000327,0.155008827583412,0.491509574802962,30,0.0394218134034166,1.61364247082865,1.91994613058174,1.37135099467792
"elasmobranch",1953,0.305138126505555,0.146686396926625,0.469046573217337,30,0.0394218134034166,1.59348856745095,1.87729916032821,1.35998538148359
"elasmobranch",1954,0.284900073971564,0.120088394939979,0.452051103970056,30,0.0394218134034166,1.56156360132298,1.8456631758716,1.32428931405935
"elasmobranch",1955,0.270164048375828,0.116204873068151,0.425912868907953,30,0.0394218134034166,1.53872107748635,1.79804582569389,1.31915638092375
"elasmobranch",1956,0.26478454843975,0.110741691527754,0.407002896611653,30,0.0394218134034166,1.53046575221765,1.76436429105342,1.3119692403373
"elasmobranch",1957,0.256020341450266,0.100290131198862,0.41024474982561,32,0.0420499342969777,1.51711104078519,1.77009338252021,1.29832852223656
"elasmobranch",1958,0.266818487634533,0.111110351109616,0.417820711055674,33,0.0433639947437582,1.53358179434323,1.7835544673046,1.31245299953461
"elasmobranch",1959,0.280657751817114,0.132927448823366,0.426632178293386,33,0.0433639947437582,1.55495297757374,1.79933964220314,1.34140155333447
"elasmobranch",1960,0.295974538097066,0.151362174896325,0.436655627624758,39,0.0512483574244415,1.57895319388832,1.81746592410948,1.36635926097949
"elasmobranch",1961,0.313202187622897,0.172608291432054,0.458140199543978,44,0.0578186596583443,1.60639050774951,1.85693588080572,1.39569967027155
"elasmobranch",1962,0.32262820454713,0.184612658853463,0.469223664398055,45,0.0591327201051248,1.62160396035082,1.87763164289207,1.4125551290714
"elasmobranch",1963,0.325033216219254,0.191475106033077,0.468573116415634,52,0.0683311432325887,1.62550863030936,1.87641055064767,1.42228205110467
"elasmobranch",1964,0.304431379062603,0.17259524177467,0.441348428782521,53,0.0696452036793692,1.59236277135415,1.82601497410901,1.39568145698788
"elasmobranch",1965,0.279728852366895,0.15182251364147,0.415903193526164,54,0.0709592641261498,1.55350925324893,1.78013774720596,1.36698839388313
