"Group","Year","estimate","conf.low","conf.high","n_stocks","fraction","Abundance_Index","Upper_Bound","Lower_Bound"
"seagrass",1950,-0.207735497450624,-0.593494843704884,0.157926360097054,11,0.020109689213894,0.921401970343072,1.32817121471643,0.62649265140627
"seagrass",1951,-0.0971042524379103,-0.416925162010652,0.228028293792712,6,0.0109689213893967,1.0291902797951,1.42461970323999,0.747479385054869
"seagrass",1952,-0.0414853403518433,-0.341035251015674,0.269000942891039,4,0.00731261425959781,1.08805453258543,1.48420244259194,0.806413499281653
"seagrass",1953,0.0913839796102319,-0.193602571789987,0.381365124518059,10,0.0182815356489945,1.24266788553207,1.66070420768544,0.934516531159351
"seagrass",1954,0.158606458224591,-0.11849328502428,0.424715003389786,18,0.0329067641681901,1.32907480870407,1.73427873588939,1.00741064831201
"seagrass",1955,0.191049965618171,-0.115737663823021,0.500627309355186,3,0.00548446069469835,1.3729017629254,1.87105776138273,1.01019051882887
"seagrass",1956,0.20077760242983,-0.0878543922345883,0.501337000101797,8,0.0146252285191956,1.38632202052284,1.87238610506321,1.03875431078928
"seagrass",1957,0.105343404539333,-0.202998230070695,0.417109058905894,4,0.00731261425959781,1.26013645652705,1.72113794551557,0.925777253100727
"seagrass",1958,0.020854966038435,-0.288654573722253,0.315625145142384,2,0.0036563071297989,1.15804307409192,1.5550407553772,0.849779848906301
"seagrass",1959,-0.0258558256960887,-0.320670568891684,0.265472543185091,10,0.0182815356489945,1.10519388784969,1.47897481114006,0.823004212786911
"seagrass",1960,0.0892802907061683,-0.173884071163242,0.355981874269161,15,0.0274223034734918,1.24005644668039,1.61908064272238,0.953126675036944
"seagrass",1961,0.0225881858839453,-0.261477318932714,0.324683702470731,11,0.020109689213894,1.1600519577455,1.56919117564213,0.873191219812751
"seagrass",1962,0.044673174060002,-0.266264318251075,0.386228421523125,4,0.00731261425959781,1.18595669148124,1.6688003765646,0.869021242840212
"seagrass",1963,0.0818457602915126,-0.250777937184346,0.413989615225133,6,0.0109689213893967,1.23087139489159,1.71577731806242,0.882583984797695
"seagrass",1964,0.0386342697703112,-0.294956500495901,0.378987757226462,2,0.0036563071297989,1.17881639401573,1.65676079315075,0.844441437331773
"seagrass",1965,-0.0169973168538971,-0.292444150314515,0.255392347308849,12,0.0219378427787934,1.11502775004738,1.46414134308213,0.846565637179648
"seagrass",1966,-0.0190250601262292,-0.269768799625409,0.236837124187921,15,0.0274223034734918,1.11276905083375,1.43722437126959,0.865981104246743
"seagrass",1967,0.0590075930063146,-0.212744217353228,0.33173184034398,8,0.0146252285191956,1.20307911838372,1.58029011889257,0.91679846441591
"seagrass",1968,0.0348880647285949,-0.237531162548643,0.319156477026826,10,0.0182815356489945,1.17440856756302,1.56054182771768,0.894353155617037
"seagrass",1969,-0.00839131788198597,-0.27313917708856,0.247041982031242,10,0.0182815356489945,1.12466508769594,1.45196613252371,0.863067334060393
"seagrass",1970,-0.0392868381491586,-0.251416021559316,0.197692684238259,32,0.0585009140767824,1.0904492543079,1.38205192034366,0.882021001381959
"seagrass",1971,-0.20996899098223,-0.436078976684381,0.0095471246188672,27,0.0493601462522852,0.919346321496053,1.14502186627815,0.733298545566265
"seagrass",1972,-0.251715213213314,-0.491028322987003,-0.0314750989988451,23,0.0420475319926874,0.881757147533098,1.09900091763331,0.694091339796607
"seagrass",1973,-0.318258385214195,-0.584899886950299,-0.035310076319972,2,0.0036563071297989,0.824991846420428,1.09479434524866,0.631900535626203
"seagrass",1974,-0.407358089131634,-0.658915326558767,-0.159028057885251,18,0.0329067641681901,0.754664892135505,0.96739203842668,0.586819080432415
"seagrass",1975,-0.474032721569492,-0.744258571044032,-0.214187041519997,13,0.0237659963436929,0.705988654184416,0.915476639245352,0.538815556885476
"seagrass",1976,-0.509339030260189,-0.803711646526704,-0.253504042915977,5,0.00914076782449726,0.681497687658413,0.88018124408873,0.507714987471007
"seagrass",1977,-0.558396374982005,-0.806835661457398,-0.303072903973733,15,0.0274223034734918,0.648872027668684,0.837615349029319,0.506131353206107
"seagrass",1978,-0.697130909707824,-0.940751403284919,-0.460225065617863,33,0.0603290676416819,0.56481654463865,0.715804312295328,0.442694751977671
"seagrass",1979,-0.486693300600148,-0.736129689292954,-0.255395915339948,12,0.0219378427787934,0.697106772555132,0.878517627636185,0.543213375289098
"seagrass",1980,-0.388966141518745,-0.617405650673122,-0.164900988226474,24,0.0438756855575868,0.768673073294547,0.961727263069998,0.611690378922633
"seagrass",1981,-0.34516884339419,-0.577295819277118,-0.114414395870685,19,0.0347349177330896,0.803086994530982,1.01152815639947,0.636723865283255
"seagrass",1982,-0.227228472892452,-0.441028003990804,-0.00794378627240137,32,0.0585009140767824,0.903615027794441,1.1251685235162,0.72967839653768
"seagrass",1983,-0.280426529775113,-0.511120337630673,-0.039359938728082,10,0.0182815356489945,0.856800719253599,1.09036954474956,0.680284811377859
"seagrass",1984,-0.455914367443434,-0.619754828816076,-0.289336844491891,75,0.137111517367459,0.718896588784477,0.849200266693248,0.610255095782171
"seagrass",1985,-0.456434909467905,-0.641492760517579,-0.273780969088596,60,0.109689213893967,0.718522470279416,0.862513602059292,0.597132557348753
"seagrass",1986,-0.457430288159111,-0.633614792467843,-0.279239117821626,71,0.129798903107861,0.717807624153668,0.857818698930407,0.601855327045891
"seagrass",1987,-0.441081700836456,-0.592167920050971,-0.282058062795302,88,0.160877513711152,0.729639216161386,0.855403960327405,0.627324511109526
"seagrass",1988,-0.342933866791963,-0.517072394589825,-0.169357074447737,49,0.0895795246800731,0.80488388242654,0.957451257664417,0.676247743778661
"seagrass",1989,-0.321514444322382,-0.470897410855428,-0.174066917533778,79,0.144424131627057,0.82230999271121,0.952952415215626,0.708205621600637
"seagrass",1990,-0.207804885331712,-0.354451919620933,-0.0573506343750615,91,0.16636197440585,0.921338038430795,1.07092844197321,0.795666373130672
"seagrass",1991,-0.172310090165225,-0.334303245370827,0.00431668576627102,82,0.149908592321755,0.954628059577561,1.13904853461265,0.811860593874874
"seagrass",1992,-0.111623038169322,-0.256856640058804,0.0274491471223617,105,0.191956124314442,1.01435563772897,1.16570465298227,0.877235292019225
"seagrass",1993,-0.0277185180014882,-0.194912744480737,0.136137712594319,69,0.126142595978062,1.10313716781179,1.29954515436291,0.933292954844337
"seagrass",1994,-0.0559201188577871,-0.203304344212002,0.0864940019457365,116,0.212065813528336,1.07246151801044,1.23660610040343,0.925493902962808
"seagrass",1995,0.0238669300794175,-0.112838592692566,0.170508055343415,122,0.223034734917733,1.16153631630809,1.34498742656939,1.01312338223395
"seagrass",1996,-0.0516424331446011,-0.189924422407625,0.100381951316542,114,0.208409506398537,1.07705899759973,1.253899832596,0.937960151754393
"seagrass",1997,-0.123722308040196,-0.28646949754271,0.0440167493058233,78,0.142595978062157,1.00215662352536,1.18517845560616,0.851638712751952
"seagrass",1998,-0.193241250058335,-0.35268539862388,-0.0359569838576165,82,0.149908592321755,0.934854253300147,1.09408634356505,0.797073176693634
"seagrass",1999,-0.259227252419479,-0.401184536406963,-0.116752533340779,123,0.224862888482633,0.875158170190835,1.00916582731622,0.759338266455023
"seagrass",2000,-0.159576232975814,-0.30281126639468,-0.0135326708148183,119,0.217550274223035,0.966861883530535,1.11889762653006,0.83783452935307
"seagrass",2001,-0.0792936530742391,-0.216703432456146,0.0694581152774027,156,0.285191956124314,1.04768498755153,1.21571784914655,0.913175838199646
"seagrass",2002,-0.00687280486391618,-0.15344544062718,0.157747200558677,101,0.184643510054845,1.12637420360153,1.32793328148935,0.972807720691109
"seagrass",2003,-0.219773090421652,-0.377024833434047,-0.0609506644058335,116,0.212065813528336,0.910376998651807,1.06707999883312,0.777907058483875
"seagrass",2004,-0.40537966782523,-0.566119310884495,-0.247716040584601,97,0.177330895795247,0.756159415147904,0.885290507130984,0.643880131448605
"seagrass",2005,-0.373102000285472,-0.527615055570158,-0.210255552104378,86,0.157221206581353,0.780964651371763,0.919082910326025,0.669155743045166
"seagrass",2006,-0.449791164309516,-0.61552815522835,-0.302108187053671,97,0.177330895795247,0.723312043196093,0.838423800629799,0.61283990359867
"seagrass",2007,-0.30148925504703,-0.446176347762655,-0.164242789855226,122,0.223034734917733,0.83894288857864,0.962360478756042,0.725931414960325
"seagrass",2008,-0.256758917016961,-0.412357336803407,-0.0915342551781904,80,0.146252285191956,0.877321022309217,1.03493886176378,0.750901550207647
