"Group","Year","estimate","conf.low","conf.high","n_stocks","fraction","Abundance_Index","Upper_Bound","Lower_Bound"
"Crustaceans",1960,0.375454719502941,-0.488081318787174,1.31392932419408,6,0.0413793103448276,1.47767912729362,3.77706519406529,0.623090604245206
"Crustaceans",1961,0.397527590814833,-0.448261597092552,1.37762034224693,7,0.0482758620689655,1.51065838296492,4.02545650745517,0.648402510753353
"Crustaceans",1962,0.450803311478653,-0.388770209993463,1.46255890001597,7,0.0482758620689655,1.59332223395219,4.38231393350164,0.688147393125296
"Crustaceans",1963,0.539281428796071,-0.340857518576912,1.64113556932745,9,0.0620689655172414,1.74072102397621,5.23912002212303,0.721921018751978
"Crustaceans",1964,0.599405378394872,-0.25942914199582,1.61701803962467,9,0.0620689655172414,1.84859031842629,5.11427689453819,0.783165560291894
"Crustaceans",1965,0.6511791782491,-0.229646955812621,1.55269155433657,9,0.0620689655172414,1.94681977854787,4.79565133083655,0.806840742236606
"Crustaceans",1966,0.69275730464573,-0.165170058350457,1.54168635624937,9,0.0620689655172414,2.02947123720124,4.74316358674465,0.860577091494986
"Crustaceans",1967,0.726450282942968,-0.138647212213057,1.66426965567668,9,0.0620689655172414,2.09901515965828,5.36173510259826,0.88370743056849
"Crustaceans",1968,0.730096910009078,-0.143201422304298,1.76739532168613,11,0.0758620689655172,2.1066834583668,5.94418423395039,0.879691991786693
"Crustaceans",1969,0.672866209314864,-0.221487599398979,1.71199172395897,13,0.0896551724137931,1.98950166844228,5.62381187834509,0.813450974368503
"Crustaceans",1970,0.56697355758842,-0.323081536610358,1.58037560462973,17,0.117241379310345,1.78959893803053,4.93026916941739,0.734868610909079
"Crustaceans",1971,0.515729244121168,-0.345171148399374,1.50662975519254,17,0.117241379310345,1.70020226656124,4.5797652226685,0.718813625606273
"Crustaceans",1972,0.497854242800671,-0.365810788092129,1.43529458096827,17,0.117241379310345,1.67008115823646,4.26444720745771,0.704129628840496
"Crustaceans",1973,0.511420152636411,-0.352996589583966,1.53935890526608,18,0.124137931034483,1.69289170171045,4.73213694295488,0.713210543743405
"Crustaceans",1974,0.505475286691293,-0.382717328417133,1.44896742685407,18,0.124137931034483,1.68285754290046,4.32315477205897,0.692325299232778
"Crustaceans",1975,0.546980835040752,-0.316199294435875,1.50664451606849,22,0.151724137931034,1.75417527068916,4.57983282451372,0.739943598270317
"Crustaceans",1976,0.511537160080308,-0.336267701298601,1.47870796967647,26,0.179310344827586,1.69308979423019,4.45365875220235,0.725242120111315
"Crustaceans",1977,0.440662079913512,-0.412467757741531,1.36976570337536,26,0.179310344827586,1.57724564023195,3.99396185179187,0.672031692879521
"Crustaceans",1978,0.357061773227068,-0.520189008931022,1.41546732744896,29,0.2,1.45074867884905,4.18072763874736,0.603402367456431
"Crustaceans",1979,0.2128556494536,-0.662917101490925,1.19869721898704,35,0.241379310344828,1.25592660351564,3.36596668824953,0.523143684496878
"Crustaceans",1980,0.0944523377024895,-0.746457194230663,1.07702295019361,36,0.248275862068966,1.11568695450749,2.98035055762976,0.481215918765673
"Crustaceans",1981,-0.0039069434789154,-0.847076823844467,0.9681952297484,39,0.268965517241379,1.01117299353862,2.67303146883998,0.435152452553952
"Crustaceans",1982,-0.0880399211464794,-0.930036959076436,0.831756746341032,45,0.310344827586207,0.92958043392149,2.33211300690207,0.400509024804809
"Crustaceans",1983,-0.160734693729927,-1.03548629003499,0.793963212518366,45,0.310344827586207,0.864402542042517,2.24561896786921,0.360426109549429
"Crustaceans",1984,-0.227723238663475,-1.08607306100353,0.767739062021722,50,0.344827586206897,0.808394369499657,2.1874949752431,0.342646806564961
"Crustaceans",1985,-0.269962739703218,-1.13666809381636,0.715007781973989,56,0.386206896551724,0.774959305910747,2.075134066937,0.325741839854394
"Crustaceans",1986,-0.278751217244339,-1.16362359529168,0.758224153201873,60,0.413793103448276,0.768178433870935,2.1667798674746,0.317078590872673
"Crustaceans",1987,-0.294863854250163,-1.16046757271114,0.677916406830156,60,0.413793103448276,0.75590023631508,1.99957445820539,0.318080878855087
"Crustaceans",1988,-0.247264957673234,-1.1100543448113,0.762202376247694,61,0.420689655172414,0.792750307653644,2.17541696984738,0.334527441764871
"Crustaceans",1989,-0.246325215293099,-1.13562877560492,0.740381458454397,64,0.441379310344828,0.793495638869426,2.12846154337966,0.326080565272041
"Crustaceans",1990,-0.228363020638628,-1.09994678222844,0.73976315562704,71,0.489655172413793,0.807877338764345,2.12714591635933,0.337925844670732
"Crustaceans",1991,-0.179408511331852,-1.05549084938866,0.804775311354929,72,0.496551724137931,0.848410626406612,2.27003055453085,0.35328758363875
"Crustaceans",1992,-0.152875132202346,-0.999223117932225,0.838989578214951,73,0.503448275862069,0.871223135332098,2.34904193644115,0.373736177686887
"Crustaceans",1993,-0.147955780936962,-1.01346394522448,0.868693383290349,75,0.517241379310345,0.875519547080177,2.4198640562415,0.36845158313659
"Crustaceans",1994,-0.135092797406902,-0.997606442887688,0.838977430817334,76,0.524137931034483,0.886854082283872,2.34901340186804,0.374340876307474
"Crustaceans",1995,-0.0949367891882998,-0.943306950173458,0.855110699310837,78,0.537931034482759,0.923191298173422,2.38721801979249,0.395229381496531
"Crustaceans",1996,-0.088299037202446,-0.965813372089892,0.915857846370344,82,0.56551724137931,0.929339595909594,2.53672994044161,0.386433535081552
"Crustaceans",1997,-0.139024662520019,-1.02743995475999,0.877647171530888,83,0.572413793103448,0.883373937869977,2.44162829737146,0.363337917851611
"Crustaceans",1998,-0.151193749237628,-1.03137730608916,0.849682772441258,97,0.668965517241379,0.872689227255913,2.37429547799265,0.361910141490933
"Crustaceans",1999,-0.210927859455028,-1.06374016102053,0.764960914611972,104,0.717241379310345,0.822086318366034,2.18142622558762,0.350385192091056
"Crustaceans",2000,-0.239956417366862,-1.10954989241419,0.701824140996861,105,0.724137931034483,0.798565379188169,2.04795579237606,0.334696237505896
"Crustaceans",2001,-0.207792971809413,-1.0653374903803,0.769966925785513,106,0.731034482758621,0.824667510368677,2.19237384874669,0.349825958295689
"Crustaceans",2002,-0.176141416962897,-1.01804454716201,0.790746319823469,114,0.786206896551724,0.851186996849267,2.23840665944674,0.366767712615509
"Crustaceans",2003,-0.15341929270613,-1.01083118053812,0.824843461375553,111,0.76551724137931,0.870749179077699,2.31604604684168,0.369422907526523
"Crustaceans",2004,-0.164937906889379,-1.04621763273523,0.83197412005616,117,0.806896551724138,0.860776898916042,2.33262000207219,0.356578933054984
"Crustaceans",2005,-0.153511256982697,-1.02748924913232,0.838357681961047,114,0.786206896551724,0.870669104941411,2.34755805452034,0.363320007778444
"Crustaceans",2006,-0.0919501095790832,-0.968624674265114,0.941781728324593,124,0.855172413793103,0.925952696452352,2.60335164351227,0.385348679287032
"Crustaceans",2007,-0.0954657550301542,-0.970448037607011,0.878810028551586,133,0.917241379310345,0.922703090645128,2.44446921344846,0.384646688817705
"Crustaceans",2008,-0.0581705886938554,-0.926615638052197,0.921174617009324,133,0.917241379310345,0.957765215800365,2.55025306953982,0.401881641494017
"Crustaceans",2009,-0.00825235943510153,-0.869791933941666,1.07577262456659,133,0.917241379310345,1.00678855927248,2.97662647759154,0.425379335619753
"Crustaceans",2010,-0.0147024150787488,-0.877682475796217,1.01197594775185,130,0.896551724137931,1.00031561491071,2.7926582721709,0.422036069604338
