"Group","Year","estimate","conf.low","conf.high","n_stocks","fraction","Abundance_Index","Upper_Bound","Lower_Bound"
"Crustaceans",1960,0.279141680372304,-0.400442146554173,0.937279696675436,6,0.0413793103448276,1.53171199142552,2.95803168184809,0.776314336170104
"Crustaceans",1961,0.296906640279431,-0.412344565381653,0.973062883659995,7,0.0482758620689655,1.55916593058609,3.06579606054109,0.767129089562685
"Crustaceans",1962,0.340079539538396,-0.41392167781393,1.01799081570796,7,0.0482758620689655,1.62795384698086,3.20667698515361,0.765920194270844
"Crustaceans",1963,0.416134727863301,-0.340381125876985,1.05991255519248,9,0.0620689655172414,1.75659821438567,3.34396401236584,0.824369235786789
"Crustaceans",1964,0.4863039156836,-0.269160824750058,1.19042046321518,9,0.0620689655172414,1.88428472716414,3.81013583728938,0.885222328721253
"Crustaceans",1965,0.552682622642105,-0.182433486704754,1.23246660102494,9,0.0620689655172414,2.0136057104224,3.9737529640284,0.965422829248545
"Crustaceans",1966,0.598149150017051,-0.189433310489025,1.2521682823018,9,0.0620689655172414,2.10727054208168,4.0528188867253,0.958688636145567
"Crustaceans",1967,0.622619428271318,-0.113870302957536,1.28874777400548,9,0.0620689655172414,2.15947212745386,4.20381376318585,1.03393723714945
"Crustaceans",1968,0.605861760800284,-0.0871674947873467,1.2750752915631,11,0.0758620689655172,2.12358593585287,4.1467283323707,1.06191818721588
"Crustaceans",1969,0.550063833154124,-0.153211360684371,1.22209790268085,13,0.0896551724137931,2.00833939964438,3.9327631907807,0.99405078451964
"Crustaceans",1970,0.447620735476443,-0.301862202619093,1.11000224248637,17,0.117241379310345,1.81278640822869,3.51572801551405,0.85674254093399
"Crustaceans",1971,0.401537037747748,-0.37079070170683,1.06498341541952,17,0.117241379310345,1.73114218961431,3.36096385195472,0.799677847063186
"Crustaceans",1972,0.391925021970708,-0.3774445545426,1.05148990549119,17,0.117241379310345,1.7145821388098,3.3159172546888,0.7943745715266
"Crustaceans",1973,0.393518856680383,-0.361010727094193,1.04734012168352,18,0.124137931034483,1.71731707827698,3.30218542672239,0.807537044840237
"Crustaceans",1974,0.403746158059082,-0.325665657672893,1.07858420747645,18,0.124137931034483,1.7349707182704,3.40698789466894,0.836589911016947
"Crustaceans",1975,0.436682794026566,-0.348185028824396,1.08250847206221,22,0.151724137931034,1.79306630192513,3.42038408451319,0.817960975520836
"Crustaceans",1976,0.400465756573174,-0.385453580637897,1.06391871545834,26,0.179310344827586,1.72928864258835,3.35738733816692,0.788037814352891
"Crustaceans",1977,0.339170710842401,-0.441622214243512,0.991676613665652,26,0.179310344827586,1.62647498792553,3.12339637596413,0.74499495225381
"Crustaceans",1978,0.242443912695731,-0.541315504469959,0.886489497774928,29,0.2,1.47652047715002,2.8115442172146,0.674306093603392
"Crustaceans",1979,0.104774457760008,-0.644574722269994,0.761230480813384,35,0.241379310344828,1.28662027168132,2.48053647893323,0.608152051151976
"Crustaceans",1980,-0.0160148677132266,-0.754633979210839,0.623538561682244,36,0.248275862068966,1.1402294458071,2.16145788288345,0.544771084448146
"Crustaceans",1981,-0.111559225885421,-0.83845660627443,0.550469929775767,39,0.268965517241379,1.03632950908987,2.00915514511422,0.500968412816834
"Crustaceans",1982,-0.190209161559143,-0.962537839022236,0.48911938386621,45,0.310344827586207,0.957945125005556,1.88959734610588,0.442509449082894
"Crustaceans",1983,-0.265185004679705,-1.01060680502941,0.407799177779226,45,0.310344827586207,0.888748819122855,1.74201685823197,0.421741620183364
"Crustaceans",1984,-0.33743588244601,-1.11979041100899,0.331733618939204,50,0.344827586206897,0.826800782854506,1.61442361310023,0.378119107840412
"Crustaceans",1985,-0.378654535572225,-1.16084714558307,0.286733624526409,56,0.386206896551724,0.793413974633842,1.54338491735892,0.362909144215295
"Crustaceans",1986,-0.39535790566525,-1.16102453730648,0.274320422482135,60,0.413793103448276,0.780271355957705,1.52434498628743,0.362844772846403
"Crustaceans",1987,-0.397619190536069,-1.14986138733114,0.252074699163751,60,0.413793103448276,0.778508933565888,1.49080922608366,0.36691795594181
"Crustaceans",1988,-0.361782035342432,-1.1476766930462,0.294003763676069,61,0.420689655172414,0.806914425003569,1.55464642723939,0.367720435770566
"Crustaceans",1989,-0.356263134237855,-1.14799618414568,0.286240693556496,64,0.441379310344828,0.811380017161254,1.54262432261041,0.367602971129694
"Crustaceans",1990,-0.333693419126081,-1.09795755451498,0.321972007040441,71,0.489655172413793,0.829900851786057,1.59874090513563,0.386465307214347
"Crustaceans",1991,-0.287887027411854,-1.05972493765777,0.359389993145978,72,0.496551724137931,0.868799722427438,1.65969586423388,0.401526976108203
"Crustaceans",1992,-0.260357531448661,-1.06117130232215,0.395172098992622,73,0.503448275862069,0.893049602863185,1.72015856772241,0.400946641467091
"Crustaceans",1993,-0.258598233815913,-1.0229000515098,0.38137136062488,75,0.517241379310345,0.894622125777753,1.6965821694268,0.416588783931372
"Crustaceans",1994,-0.238364718052465,-0.981447056035253,0.415853390098291,76,0.524137931034483,0.912907845020118,1.75610408648169,0.43422055708748
"Crustaceans",1995,-0.194637034605997,-0.962329322730092,0.446052102426545,78,0.537931034482759,0.953712842525801,1.80994504067049,0.442601729133068
"Crustaceans",1996,-0.197708361878909,-0.984352467569049,0.458756689714765,82,0.56551724137931,0.950788171871444,1.83308633445784,0.43296079861728
"Crustaceans",1997,-0.25274766045814,-1.0536802038422,0.402901847104952,83,0.572413793103448,0.899871519159093,1.73350648171033,0.403961450259931
"Crustaceans",1998,-0.260656449178339,-1.03202446161755,0.400432705605725,97,0.668965517241379,0.892782694397231,1.72923148887021,0.412804945917276
"Crustaceans",1999,-0.31621221952139,-1.06400714957195,0.323811088350408,104,0.717241379310345,0.844536062045351,1.6016838249587,0.399811228726038
"Crustaceans",2000,-0.341540585061736,-1.12868590535386,0.312723329898676,105,0.724137931034483,0.823413967209211,1.58402283293244,0.374770467442206
"Crustaceans",2001,-0.314452315072836,-1.0801355404311,0.329766257602247,106,0.731034482758621,0.846023673460923,1.61125058077634,0.393414638967963
"Crustaceans",2002,-0.282911121797367,-1.06468303500087,0.352866239347962,114,0.786206896551724,0.873133561288671,1.64890365815947,0.39954109344276
"Crustaceans",2003,-0.263089470121962,-1.00447450872497,0.383164733530658,111,0.76551724137931,0.890613175716075,1.69962750381577,0.424335810805475
"Crustaceans",2004,-0.274120465408409,-1.05612813772176,0.388283675977282,117,0.806896551724138,0.880842813456319,1.70835010538929,0.402973788698109
"Crustaceans",2005,-0.261394111199274,-1.04515593200941,0.401186096685796,114,0.786206896551724,0.892124365352645,1.73053476732684,0.407419645831191
"Crustaceans",2006,-0.208487367926284,-0.995692034256683,0.42588304655653,124,0.855172413793103,0.94059465709174,1.77380582998652,0.428078942148052
"Crustaceans",2007,-0.203203270662403,-0.977450748429192,0.448560020806541,133,0.917241379310345,0.945578005398993,1.81448993183066,0.435959307980129
"Crustaceans",2008,-0.1679828913013,-0.967859578795079,0.505722858962781,133,0.917241379310345,0.979475050901202,1.9212331338273,0.440160783983114
"Crustaceans",2009,-0.128340151878344,-0.92641552477885,0.516619630751824,133,0.917241379310345,1.01908404243435,1.94228285153933,0.458786120164666
"Crustaceans",2010,-0.124884627806806,-0.902479468609313,0.53851877315208,130,0.896551724137931,1.02261160314927,1.98528633135765,0.469900132692164
"Crustaceans",2011,-0.174342160044129,-0.986978999364098,0.485725950578686,123,0.848275862068966,0.973266069042164,1.88319599100018,0.431825105433727
"Crustaceans",2012,-0.220663437602383,-1.01017447956199,0.423358696925653,103,0.710344827586207,0.929211353595493,1.76933377078963,0.421923989244996
"Crustaceans",2013,-0.268672164118797,-1.0368726286742,0.364133958467238,91,0.627586206896552,0.885655007731202,1.66758810932477,0.410808442180085
"Crustaceans",2014,-0.288190178549005,-1.04876199910509,0.357765855451375,81,0.558620689655172,0.868536384721207,1.65700247742677,0.405953109056433
"Crustaceans",2015,-0.33418845081516,-1.10501885834914,0.318956045783989,73,0.503448275862069,0.829490126235098,1.59392642829383,0.383745970589102
"Crustaceans",2016,-0.352398699148912,-1.11880480501292,0.309735872801599,63,0.43448275862069,0.814521608899039,1.57929769426706,0.378491968016758
"Crustaceans",2017,-0.497662236577902,-1.2690792479786,0.168267238470143,59,0.406896551724138,0.704393691352765,1.37096053771725,0.325681662577375
